activation,beta,learning_rate,epochs,repetitions,rep,kfolds,shuffle,seed_base,seed_used,test_fold,mse_train,mse_test,bias,w_0,w_1,w_2,mse_history_real_json
tanh,1.0,0.01,1000,5,1,4,False,1234,1235,1,2.282835914346514,0.6678791843572291,-0.9912187407865922,0.11519283000336532,-0.3509830294677488,0.5803734814965967,"[4045.0801097411277, 3810.8169776985474, 3574.7613554164573, 3378.3347698311886, 3235.794133929016, 3128.886317000682, 3035.669329274145, 2940.8103415852315, 2836.0426192789414, 2722.9541458983444, 2610.1719234250754, 2498.0394698449213, 2370.4109182087986, 2158.7581463498473, 1773.6065677083545, 1637.9141785037348, 1526.986972788381, 1427.8697242780206, 1349.5149428868647, 1291.3212680356512, 1245.9544911971814, 1206.9193056712386, 1170.2669864647755, 1133.7952297744532, 1096.1832412014744, 1056.4929654510238, 1013.9878518988827, 968.2092235272635, 919.2592348827932, 868.1606579457813, 816.9944983473387, 768.4714823740508, 724.9950882821353, 687.8387142346091, 656.9717983265657, 631.4332865570428, 609.8230557068665, 590.6147149174283, 572.198741448502, 552.6099837266112, 528.6794067055923, 493.50663213534835, 428.64658762185405, 300.39341928684644, 198.18735013337243, 176.3335767177317, 162.02252020747562, 150.7514735294947, 141.81010646122215, 134.79915122567087, 129.27656522102848, 124.79195703101983, 120.97587295028023, 117.5714217361494, 114.41590275413736, 111.41040505648628, 108.49571600474272, 105.636665641153, 102.81252096068701, 100.0111672027037, 97.2256042332485, 94.45185832857983, 91.68775750460277, 88.93223016304925, 86.1849181890276, 83.44597748767745, 80.71598946485771, 77.99593764726235, 75.28722192668295, 72.59169354224007, 69.91169985733083, 67.25013108692953, 64.61046252832296, 61.99678627326679, 59.413826330835036, 56.86693095014309, 54.3620360290049, 51.90559412599464, 49.50446501482221, 47.1657661039727, 44.896684419421845, 42.70425603299822, 40.59512338195799, 38.57528519666823, 36.64985691546674, 34.82286072410326, 33.097063157486446, 31.473874429167473, 29.95331773637864, 28.534069643681455, 27.21356547914702, 25.98815767110844, 24.85331099258353, 23.803817156372872, 22.834011991821328, 21.9379810088555, 21.109742786283228, 20.343403575102688, 19.633280191205102, 18.973991304197416, 18.360519440989947, 17.7882474138802, 17.252973561353247, 16.750910315810305, 16.278670354970036, 15.833244104082619, 15.411971755306844, 15.01251234638328, 14.63281185069914, 14.271071708082891, 13.925718785099573, 13.595377397696717, 13.278843752483402, 12.975062956221702, 12.683108595068834, 12.402164784432145, 12.131510526555562, 11.87050617705834, 11.618581806022066, 11.37522723777954, 11.139983561558372, 10.91243591898643, 10.692207391542256, 10.478953829464539, 10.272359482142704, 10.07213330776515, 9.878005856505148, 9.689726636508722, 9.507061885317997, 9.329792681121685, 9.157713338452629, 8.99063004176594, 8.828359677869082, 8.670728834580618, 8.517572938407678, 8.368735508588061, 8.224067508659642, 8.083426779910177, 7.946677543717995, 7.813689962002599, 7.684339746837995, 7.55850781179948, 7.4360799588709785, 7.316946595779334, 7.201002479479463, 7.088146482223201, 6.978281377229869, 6.871313641459903, 6.767153273391937, 6.665713624034045, 6.566911239672779, 6.470665715089555, 6.37689955616227, 6.28553805092482, 6.196509148288021, 6.109743343732559, 6.025173571376068, 5.942735101891467, 5.8623654458181065, 5.784004261860928, 5.707593269818308, 5.633076167818343, 5.560398553576359, 5.4895078494147835, 5.420353230811166, 5.352885558261304, 5.287057312262813, 5.22282253124094, 5.160136752252158, 5.098956954314228, 5.039241504222017, 4.980950104718999, 4.924043744902305, 4.8684846527487196, 4.814236249654584, 4.761263106890946, 4.709530903880018, 4.659006388205231, 4.609657337272249, 4.561452521542765, 4.51436166926759, 4.468355432649321, 4.423405355368718, 4.37948384141268, 4.336564125144433, 4.2946202425603905, 4.253627003680152, 4.21355996601943, 4.174395409098183, 4.136110309938224, 4.098682319507205, 4.062089740067807, 4.02631150339307, 3.991327149810684, 3.9571168080406216, 3.923661175792598, 3.890941501091027, 3.858939564296906, 3.827637660797479, 3.7970185843356967, 3.76706561095309, 3.737762483520563, 3.709093396833098, 3.6810429832451086, 3.6535962988246076, 3.626738810005076, 3.6004563807149133, 3.574735259965349, 3.549562069878487, 3.5249237941379397, 3.500807766845176, 3.4772016617659434, 3.4540934819509763, 3.4314715497167687, 3.4093244969720784, 3.3876412558769564, 3.3664110498214446, 3.345623384711556, 3.325268040550917, 3.305335063306732, 3.2858147570492853, 3.2666976763547035, 3.2479746189609946, 3.22963661866807, 3.21167493847235, 3.1940810639275234, 3.1768466967230053, 3.159963748472008, 3.1434243347016397, 3.127220769037599, 3.111345557576508, 3.095791393438878, 3.0805511514963646, 3.065617883267048, 3.050984811972652, 3.036645327751991, 3.0225929830250844, 3.008821488002615, 2.995324706335692, 2.9820966509008335, 2.9691314797156765, 2.9564234919806327, 2.9439671242423944, 2.9317569466747457, 2.9197876594730987, 2.9080540893583753, 2.896551186186965, 2.8852740196627593, 2.8742177761481496, 2.8633777555703626, 2.852749368420228, 2.8423281328400334, 2.832109671797607, 2.8220897103438296, 2.8122640729507227, 2.80262868092748, 2.793179549911936, 2.7839127874349265, 2.7748245905553253, 2.7659112435631954, 2.75716911574916, 2.7485946592376584, 2.740184406882051, 2.731934970219772, 2.7238430374853926, 2.7159053716798685, 2.7081188086942047, 2.7004802554858323, 2.692986688305923, 2.685635150976278, 2.6784227532139706, 2.6713466690025522, 2.66440413500801, 2.6575924490386162, 2.650908968546728, 2.644351109171738, 2.6379163433226456, 2.631602198799167, 2.625406257450144, 2.619326153868209, 2.6133595741194924, 2.607504254507463, 2.601757980369781, 2.5961185849072517, 2.5905839480437693, 2.585151995316639, 2.579820696796039, 2.574588066032981, 2.5694521590348947, 2.56441107326798, 2.559462946685563, 2.554605956781796, 2.549838319669745, 2.545158289183517, 2.5405641560032812, 2.5360542468030043, 2.5316269234198043, 2.527280582044741, 2.5230136524340137, 2.518824597140354, 2.5147119107637446, 2.510674119221239, 2.5067097790349147, 2.502817476637982, 2.4989958276980486, 2.4952434764574045, 2.4915590950897064, 2.4879413830725845, 2.48438906657585, 2.4809008978648324, 2.477475654718264, 2.4741121398606936, 2.4708091804085672, 2.467565627329987, 2.464380354917625, 2.461252260274388, 2.4581802628115526, 2.45516330375912, 2.452200345687841, 2.4492903720428507, 2.4464323866884317, 2.4436254134636632, 2.4408684957487345, 2.4381606960414834, 2.435501095544089, 2.4328887937595116, 2.430322908097406, 2.4278025734894384, 2.4253269420135686, 2.422895182527154, 2.4205064803086564, 2.4181600367076856, 2.415855068803205, 2.4135908090696794, 2.4113665050509354, 2.409181419041613, 2.407034827775866, 2.4049260221233424, 2.4028543067920474, 2.4008190000380614, 2.3988194333818718, 2.3968549513311665, 2.3949249111099693, 2.393028682393831, 2.391165647051138, 2.389335198890185, 2.387536743411922, 2.385769697568376, 2.3840334895263626, 2.382327558436574, 2.380651354207798, 2.3790043372861667, 2.3773859784393045, 2.3757957585453267, 2.3742331683863944, 2.372697708447, 2.371188888716514, 2.3697062284962254, 2.3682492562105617, 2.3668175092224177, 2.3654105336526086, 2.364027884203139, 2.3626691239844684, 2.361333824346416, 2.360021564712779, 2.3587319324195413, 2.357464522556555, 2.3562189378126512, 2.3549947883240887, 2.3537916915262325, 2.3526092720084404, 2.351447161372059, 2.350304998091392, 2.349182427377759, 2.3480791010462916, 2.34699467738564, 2.3459288210305145, 2.3448812028367274, 2.3438514997590705, 2.3428393947316817, 2.341844576550899, 2.340866739760634, 2.3399055845401024, 2.338960816593981, 2.338032147044727, 2.337119292327273, 2.3362219740858556, 2.335339919072978, 2.334472859050491, 2.333620530692711, 2.3327826754915453, 2.331959039663595, 2.331149374059117, 2.3303534340729053, 2.3295709795570194, 2.3288017747352074, 2.3280455881192106, 2.3273021924266812, 2.3265713645007784, 2.32585288523149, 2.32514653947844, 2.3244521159953164, 2.3237694073558575, 2.3230982098812936, 2.322438323569242, 2.3217895520241107, 2.321151702388811, 2.320524585277888, 2.3199080147120177, 2.3193018080537793, 2.318705785944698, 2.3181197722435964, 2.3175435939661875, 2.3169770812257413, 2.3164200671751134, 2.3158723879497893, 2.315333882612123, 2.3148043930966478, 2.3142837641565315, 2.3137718433109478, 2.31326848079368, 2.3127735295025897, 2.312286844950088, 2.3118082852146897, 2.311337710893416, 2.3108749850551082, 2.3104199731947794, 2.309972543188749, 2.309532565250652, 2.309099911888409, 2.3086744578618763, 2.3082560801414895, 2.307844657867539, 2.3074400723104143, 2.307042206831435, 2.306650946844548, 2.306266179778792, 2.305887795041358, 2.305515683981505, 2.305149739855065, 2.3047898577896517, 2.3044359347505954, 2.3040878695074385, 2.3037455626011605, 2.303408916311978, 2.303077834627718, 2.3027522232129245, 2.302431989378406, 2.3021170420514574, 2.3018072917466292, 2.301502650537011, 2.301203032026108, 2.300908351320231, 2.3006185250013944, 2.300333471100746, 2.300053109072488, 2.299777359768282, 2.2995061454121646, 2.2992393895759204, 2.298977017154857, 2.298718954344155, 2.2984651286155566, 2.2982154686945426, 2.2979699045378967, 2.2977283673117563, 2.2974907893699843, 2.2972571042330308, 2.297027246567125, 2.296801152163828, 2.296578757920144, 2.2963600018187247, 2.2961448229086647, 2.295933161286552, 2.2957249580778787, 2.2955201554188456, 2.2953186964384282, 2.2951205252407725, 2.294925586888065, 2.294733827383475, 2.2945451936546335, 2.2943596335372476, 2.294177095759157, 2.2939975299245616, 2.2938208864986356, 2.2936471167923216, 2.293476172947525, 2.2933080079224504, 2.293142575477325, 2.2929798301602795, 2.2928197272935864, 2.2926622229600135, 2.2925072739895858, 2.2923548379464664, 2.292204873116137, 2.292057338492763, 2.2919121937668456, 2.2917693993130577, 2.291628916178329, 2.291490706070065, 2.291354731344709, 2.2912209549964135, 2.29108934064595, 2.2909598525297987, 2.2908324554894697, 2.2907071149609717, 2.29058379696453, 2.2904624680944017, 2.290343095508979, 2.290225646920963, 2.2901100905878082, 2.28999639530227, 2.289884530383137, 2.2897744656661763, 2.2896661714951896, 2.2895596187132043, 2.2894547786538997, 2.2893516231331263, 2.289250124440611, 2.2891502553317773, 2.2890519890197205, 2.288955299167373, 2.2888601598796923, 2.2887665456961703, 2.288674431583252, 2.2885837929270716, 2.288494605526242, 2.2884068455847832, 2.2883204897051295, 2.288235514881359, 2.2881518984924716, 2.2880696182957547, 2.2879886524203576, 2.287908979360954, 2.2878305779713903, 2.2877534274586973, 2.2876775073769173, 2.287602797621284, 2.287529278422344, 2.2874569303402743, 2.287385734259232, 2.2873156713818688, 2.2872467232238733, 2.2871788716086856, 2.2871120986622246, 2.287046386807753, 2.2869817187608357, 2.28691807752439, 2.286855446383759, 2.2867938089019524, 2.286733148914933, 2.286673450526979, 2.2866146981061553, 2.2865568762798056, 2.2864999699302224, 2.28644396419027, 2.2863888444391676, 2.2863345962983557, 2.286281205627346, 2.286228658519743, 2.2861769412992556, 2.286126040515845, 2.286075942941876, 2.286026635568381, 2.285978105601395, 2.2859303404582914, 2.285883327764217, 2.2858370553486447, 2.2857915112418925, 2.2857466836717615, 2.2857025610601758, 2.285659132019996, 2.285616385351716, 2.285574310040379, 2.2855328952524836, 2.285492130332857, 2.285452004801739, 2.285412508351822, 2.285373630845337, 2.2853353623112524, 2.2852976929424265, 2.2852606130929147, 2.2852241132752193, 2.2851881841576778, 2.285152816561844, 2.2851180014599244, 2.285083729972253, 2.2850499933648063, 2.2850167830468173, 2.2849840905683045, 2.2849519076178217, 2.284920226020038, 2.284889037733538, 2.28485833484857, 2.28482810958486, 2.2847983542894332, 2.2847690614344978, 2.2847402236153607, 2.284711833548409, 2.284683884069044, 2.2846563681297383, 2.284629278798055, 2.2846026092547778, 2.284576352792002, 2.2845505028112663, 2.2845250528217917, 2.2844999964386226, 2.2844753273809197, 2.2844510394702318, 2.2844271266287723, 2.284403582877746, 2.284380402335733, 2.284357579217095, 2.284335107830304, 2.2843129825764743, 2.284291197947767, 2.2842697485259364, 2.2842486289807886, 2.284227834068775, 2.2842073586315306, 2.284187197594466, 2.2841673459653964, 2.2841477988331804, 2.2841285513663623, 2.284109598811875, 2.2840909364937434, 2.284072559811796, 2.2840544642404446, 2.2840366453274017, 2.2840190986925597, 2.2840018200266874, 2.2839848050903706, 2.2839680497127706, 2.2839515497905776, 2.283935301286836, 2.283919300229888, 2.283903542712258, 2.2838880248896394, 2.2838727429798618, 2.283857693261817, 2.2838428720745005, 2.2838282758160133, 2.2838139009425755, 2.283799743967599, 2.2837858014607058, 2.2837720700468624, 2.283758546405435, 2.2837452272692857, 2.2837321094239407, 2.2837191897066638, 2.2837064650056735, 2.283693932259278, 2.2836815884550217, 2.283669430628969, 2.2836574558647937, 2.2836456612930958, 2.283634044090573, 2.2836226014793035, 2.2836113307259875, 2.2836002291412396, 2.2835892940787934, 2.283578522934905, 2.2835679131476176, 2.283557462196012, 2.2835471675996497, 2.2835370269178283, 2.283527037748943, 2.2835171977299242, 2.2835075045354865, 2.28349795587761, 2.2834885495048987, 2.283479283201968, 2.283470154788882, 2.2834611621205823, 2.2834523030862757, 2.2834435756089317, 2.283434977644683, 2.2834265071823334, 2.283418162242776, 2.2834099408785264, 2.283401841173164, 2.2833938612408313, 2.283385999225763, 2.283378253301785, 2.2833706216718164, 2.283363102567425, 2.283355694248331, 2.2833483950019824, 2.2833412031430935, 2.283334117013178, 2.283327134980138, 2.283320255437857, 2.283313476805728, 2.283306797528277, 2.283300216074745, 2.283293730938683, 2.2832873406375738, 2.283281043712424, 2.2832748387273796, 2.283268724269389, 2.283262698947794, 2.2832567613940022, 2.2832509102610783, 2.2832451442234536, 2.283239461976543, 2.283233862236405, 2.28322834373945, 2.283222905242047, 2.283217545520248, 2.2832122633694802, 2.283207057604162, 2.283201927057479, 2.2831968705810572, 2.283191887044632, 2.2831869753357577, 2.283182134359612, 2.2831773630385603, 2.2831726603120295, 2.2831680251361255, 2.283163456483419, 2.283158953342639, 2.2831545147184715, 2.2831501396312484, 2.2831458271167366, 2.283141576225842, 2.2831373860244186, 2.283133255592992, 2.283129184026543, 2.2831251704342543, 2.2831212139392987, 2.283117313678628, 2.2831134688027226, 2.283109678475362, 2.283105941873494, 2.2831022581869256, 2.2830986266181474, 2.283095046382172, 2.283091516706281, 2.2830880368298487, 2.2830846060041505, 2.2830812234921827, 2.2830778885684335, 2.2830746005187366, 2.283071358640112, 2.2830681622405145, 2.2830650106387167, 2.2830619031641155, 2.2830588391565594, 2.2830558179662086, 2.2830528389533193, 2.283049901488146, 2.2830470049507174, 2.2830441487307267, 2.283041332227368, 2.283038554849138, 2.2830358160137907, 2.283033115148071, 2.283030451687674, 2.283027825077002, 2.2830252347691378, 2.2830226802256, 2.2830201609162803, 2.2830176763192824, 2.283015225920797, 2.283012809214963, 2.2830104257037527, 2.2830080748968555, 2.2830057563115336, 2.2830034694724985, 2.283001213911824, 2.282998989168802, 2.2829967947898546, 2.282994630328363, 2.282992495344648, 2.2829903894057653, 2.2829883120854664, 2.2829862629640587, 2.2829842416283235, 2.282982247671388, 2.282980280692623, 2.2829783402975954, 2.282976426097907, 2.282974537711134, 2.2829726747607233, 2.2829708368758936, 2.28296902369157, 2.282967234848234, 2.2829654699919293, 2.282963728774079, 2.28296201085145, 2.28296031588608, 2.2829586435451557, 2.282956993500947, 2.2829553654307717, 2.282953759016805, 2.2829521739461245, 2.2829506099105803, 2.282949066606699, 2.282947543735632, 2.282946041003098, 2.2829445581192878, 2.2829430947988034, 2.2829416507605864, 2.282940225727838, 2.282938819427981, 2.28293743159258, 2.2829360619572476, 2.2829347102616198, 2.2829333762492916, 2.2829320596677234, 2.282930760268214, 2.2829294778058027, 2.282928212039256, 2.2829269627309934, 2.2829257296469962, 2.2829245125567863, 2.282923311233387, 2.2829221254532115, 2.2829209549960603, 2.2829197996450636, 2.2829186591865875, 2.282917533410242, 2.2829164221087654, 2.282915325078033, 2.282914242117004, 2.2829131730276155, 2.282912117614804, 2.282911075686413, 2.282910047053194, 2.2829090315286766, 2.282908028929255, 2.2829070390740065, 2.2829060617847494, 2.282905096885935, 2.28290414420466, 2.2829032035705943, 2.2829022748159304, 2.282901357775386, 2.282900452286127, 2.282899558187743, 2.2828986753221905, 2.2828978035338188, 2.282896942669247, 2.2828960925773973, 2.282895253109411, 2.28289442411864, 2.28289360546063, 2.2828927969930377, 2.282891998575642, 2.2828912100702774, 2.2828904313408453, 2.2828896622532295, 2.2828889026753103, 2.282888152476911, 2.2828874115297455, 2.2828866797074685, 2.282885956885547, 2.282885242941299, 2.2828845377538545, 2.282883841204086, 2.282883153174641, 2.2828824735498783, 2.282881802215841, 2.2828811390602546, 2.282880483972478, 2.2828798368434846, 2.2828791975658524, 2.2828785660337023, 2.2828779421427363, 2.2828773257901327, 2.282876716874596, 2.2828761152963093, 2.2828755209568805, 2.2828749337593472, 2.282874353608192, 2.282873780409241, 2.282873214069702, 2.282872654498127, 2.2828721016043882, 2.282871555299668, 2.2828710154964154, 2.282870482108352, 2.2828699550504448, 2.2828694342388873, 2.2828689195910825, 2.282868411025604, 2.282867908462226, 2.2828674118218277, 2.282866921026485, 2.28286643599934, 2.2828659566646627, 2.2828654829477917, 2.2828650147751373, 2.2828645520741757, 2.2828640947733967, 2.282863642802333, 2.2828631960914927, 2.2828627545724034, 2.2828623181775494, 2.2828618868403727, 2.2828614604952646, 2.282861039077551, 2.2828606225234793, 2.2828602107701848, 2.282859803755707, 2.2828594014189436, 2.282859003699675, 2.2828586105385167, 2.2828582218769404, 2.282857837657219, 2.2828574578224385, 2.2828570823165215, 2.2828567110841265, 2.282856344070734, 2.282855981222541, 2.2828556224865433, 2.2828552678104677, 2.282854917142752, 2.2828545704325682, 2.282854227629803, 2.2828538886850227, 2.2828535535495127, 2.2828532221752007, 2.282852894514704, 2.2828525705212948, 2.28285225014889, 2.2828519333520485, 2.2828516200859585, 2.2828513103064245, 2.282851003969861, 2.282850701033281, 2.2828504014543047, 2.2828501051911387, 2.282849812202516, 2.2828495224478162, 2.2828492358869035, 2.2828489524802316, 2.2828486721887966, 2.2828483949741067, 2.28284812079822, 2.282847849623689, 2.2828475814136033, 2.282847316131541, 2.2828470537415653, 2.282846794208266, 2.2828465374966593, 2.2828462835723013, 2.282846032401137, 2.2828457839496346, 2.2828455381847075, 2.2828452950736935, 2.282845054584381, 2.2828448166850057, 2.282844581344212, 2.2828443485310763, 2.282844118215082, 2.2828438903661388, 2.2828436649545463, 2.2828434419509938, 2.282843221326594, 2.2828430030528173, 2.282842787101525, 2.2828425734449413, 2.282842362055693, 2.2828421529067318, 2.2828419459713922, 2.282841741223365, 2.282841538636656, 2.282841338185667, 2.282841139845106, 2.2828409435900108, 2.2828407493957674, 2.282840557238079, 2.282840367092965, 2.2828401789367656, 2.2828399927461085, 2.282839808497983, 2.2828396261696144, 2.2828394457385754, 2.282839267182707, 2.2828390904801372, 2.2828389156092954, 2.282838742548889, 2.282838571277893, 2.282838401775556, 2.2828382340214053, 2.2828380679952156, 2.2828379036770508, 2.2828377410472043, 2.282837580086248, 2.282837420774992, 2.28283726309448, 2.282837107026039, 2.282836952551193, 2.2828367996517187, 2.282836648309651, 2.2828364985072107, 2.2828363502268743, 2.2828362034513296, 2.282836058163505, 2.282835914346514]"
